0.009696 0.000000 0.018718 0.000000 0.000000
0.019393 0.009696 0.018718 0.018718 0.009359
0.019393 0.029089 0.018718 0.037436 0.028077
0.017453 0.048481 0.016846 0.056154 0.046795
0.015709 0.065935 0.015163 0.073000 0.063641
0.015683 0.081644 0.015137 0.088163 0.078804
0.015656 0.097327 0.015112 0.103300 0.093941
0.015630 0.112983 0.015086 0.118412 0.109053
0.015603 0.128612 0.015060 0.133498 0.124139
0.015576 0.144215 0.015035 0.148558 0.139199
0.015550 0.159792 0.015009 0.163592 0.154233
0.015524 0.175342 0.014984 0.178601 0.169243
0.015497 0.190865 0.014958 0.193585 0.184226
0.015471 0.206362 0.014933 0.208543 0.199184
0.015445 0.221833 0.014907 0.223476 0.214117
0.015418 0.237278 0.014882 0.238383 0.229024
0.015392 0.252696 0.014857 0.253265 0.243906
0.015366 0.268088 0.014831 0.268122 0.258763
0.015340 0.283454 0.014806 0.282953 0.273594
0.015314 0.298794 0.014781 0.297759 0.288400
0.015288 0.314108 0.014756 0.312540 0.303181
0.015262 0.329395 0.014731 0.327296 0.317937
0.015236 0.344657 0.014706 0.342027 0.332668
0.015210 0.359893 0.014681 0.356733 0.347374
0.015184 0.375103 0.014656 0.371414 0.362055
0.015158 0.390287 0.014631 0.386070 0.376711
0.015132 0.405445 0.014606 0.400701 0.391342
0.015107 0.420577 0.014581 0.415307 0.405948
0.015081 0.435684 0.014556 0.429888 0.420529
0.014336 0.450765 0.013837 0.444444 0.435085
0.014424 0.465101 0.013922 0.458282 0.448923
0.014513 0.479525 0.014008 0.472204 0.462845
0.014603 0.494038 0.014095 0.486212 0.476853
0.014693 0.508641 0.014182 0.500307 0.490948
0.014783 0.523334 0.014269 0.514489 0.505130
0.014875 0.538117 0.014357 0.528758 0.519399
0.014966 0.552992 0.014446 0.543115 0.533756
0.015059 0.567958 0.014535 0.557561 0.548202
0.015152 0.583017 0.014625 0.572096 0.562737
0.015245 0.598169 0.014715 0.586721 0.577362
0.015339 0.613414 0.014806 0.601435 0.592076
0.015434 0.628753 0.014897 0.616241 0.606882
0.015529 0.644187 0.014989 0.631138 0.621779
0.015625 0.659716 0.015081 0.646127 0.636768
0.015721 0.675340 0.015174 0.661208 0.651849
0.015818 0.691062 0.015268 0.676382 0.667023
0.015916 0.706880 0.015362 0.691650 0.682291
0.016014 0.722795 0.015457 0.707012 0.697653
0.016113 0.738809 0.015552 0.722469 0.713110
0.016212 0.754922 0.015648 0.738021 0.728662
0.016312 0.771134 0.015745 0.753669 0.744310
0.016413 0.787446 0.015842 0.769414 0.760055
0.016514 0.803859 0.015939 0.785256 0.775897
0.016616 0.820372 0.016038 0.801195 0.791836
0.016718 0.836988 0.016137 0.817233 0.807874
0.016821 0.853707 0.016236 0.833370 0.824011
0.016925 0.870528 0.016336 0.849606 0.840247
0.017030 0.887453 0.016437 0.865942 0.856583
0.017135 0.904483 0.016539 0.882379 0.873021
0.017240 0.921617 0.016641 0.898918 0.889559
0.017347 0.938858 0.016743 0.915559 0.906200
0.017454 0.956204 0.016847 0.932302 0.922943
0.017561 0.973658 0.016950 0.949149 0.939790
0.008781 0.991219 0.016950 0.966099 0.956740
0.008781 1.000000 0.016950 0.983050 0.965215
0.000000 1.008781 0.000000 1.000000 0.973691
