 Variables="time","Force_axis","Uref","Ud","Area","Force_x","Force_y","Force_z","RatioCT"
   0.13623E-02   0.86637E-02   0.83813E+00   0.74146E+00   0.18903E-02  -0.86637E-02   0.00000E+00   0.00000E+00   0.19135E-01
   0.27245E-02   0.86502E-02   0.83819E+00   0.74031E+00   0.18903E-02  -0.86502E-02   0.44736E-07  -0.91477E-07   0.19168E-01
   0.40868E-02   0.86369E-02   0.83824E+00   0.73917E+00   0.18903E-02  -0.86369E-02  -0.11562E-06  -0.11643E-06   0.19199E-01
   0.54490E-02   0.86239E-02   0.83829E+00   0.73805E+00   0.18903E-02  -0.86239E-02  -0.80211E-07  -0.15483E-06   0.19231E-01
   0.68113E-02   0.86110E-02   0.83834E+00   0.73696E+00   0.18903E-02  -0.86110E-02   0.23061E-06  -0.18468E-06   0.19262E-01
   0.81735E-02   0.85984E-02   0.83839E+00   0.73587E+00   0.18903E-02  -0.85984E-02   0.72827E-06  -0.19989E-06   0.19292E-01
