 Variables="time","Force_axis","Uref","Ud","Area","Force_x","Force_y","Force_z","RatioCT"
   0.13623E-02   0.94183E-02   0.83813E+00   0.86395E+00   0.17636E-02  -0.94183E-02   0.00000E+00   0.00000E+00   0.98851E-02
   0.27245E-02   0.94056E-02   0.83819E+00   0.86279E+00   0.17636E-02  -0.94056E-02   0.13315E-06  -0.15193E-06   0.98998E-02
   0.40868E-02   0.93931E-02   0.83824E+00   0.86164E+00   0.17636E-02  -0.93931E-02   0.22512E-06  -0.23203E-06   0.99143E-02
   0.54490E-02   0.93809E-02   0.83829E+00   0.86052E+00   0.17636E-02  -0.93809E-02   0.26340E-06  -0.29097E-06   0.99284E-02
   0.68113E-02   0.93689E-02   0.83834E+00   0.85941E+00   0.17636E-02  -0.93689E-02   0.26634E-06  -0.33771E-06   0.99423E-02
   0.81735E-02   0.93570E-02   0.83839E+00   0.85833E+00   0.17636E-02  -0.93570E-02   0.25468E-06  -0.37454E-06   0.99559E-02
