 VARIABLES = Z, UM, VM, WM, PM, UF, VF, WF
ZONE T="          0.00000000" I=   65 SOLUTIONTIME=          0.00000000
   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   4.4623218907192770E-003  0.51902251912118513        1.3132962767590516E-020   1.2982140169234847E-022   0.0000000000000000        4.2904924652098870E-003   4.2643787128071363E-003   1.6447292782727093E-003
   1.3386965672157832E-002  0.63301264844721872        3.8749000068175777E-020  -5.3009869555460786E-021   0.0000000000000000        1.2948118656634451E-002   1.1493234703087879E-002   7.3162438130861636E-003
   2.2311609453596389E-002  0.68601504020703075        2.3527773889716814E-021  -1.5171871068576763E-020   0.0000000000000000        2.4502107459931217E-002   1.8205016324015260E-002   1.6884086726561338E-002
   3.0343788856891086E-002  0.71791912598104091       -8.4590062890467182E-020   1.0290126820159712E-020   0.0000000000000000        3.7637874892483374E-002   2.4104105200150487E-002   2.8061670814185327E-002
   3.7385399875611222E-002  0.73957227738211717        1.2662981720777125E-019   1.6715114364729868E-020   0.0000000000000000        4.9683111439662787E-002   2.8626129969886775E-002   3.8834334473279435E-002
   4.4415043882725727E-002  0.75744962146621264        9.1793519300406755E-020   7.6960884191933439E-021   0.0000000000000000        5.9873554092578447E-002   3.2526245137407740E-002   4.8641534449587027E-002
   5.1432741215820199E-002  0.77267062187253954        2.0991711658794606E-019  -2.8185334959202423E-020   0.0000000000000000        6.8793898641785603E-002   3.7766395856052841E-002   5.7412444194781045E-002
   5.8438512177917089E-002  0.78592057270778948       -1.7034111972513107E-019  -3.3286649705773918E-020   0.0000000000000000        7.6711673673715799E-002   4.2281558137710847E-002   6.4681137506629710E-002
   6.5432377037534475E-002  0.79764962427909814        2.9873352095481609E-020   1.0219026051062893E-019   0.0000000000000000        8.3210431251684730E-002   4.4881323601526961E-002   6.9584250453721214E-002
   7.2414356028744659E-002  0.80816940410187643       -9.0790424944251535E-021   2.3158116064862287E-020   0.0000000000000000        8.7945827700338777E-002   4.6516383427229663E-002   7.1967835716884088E-002
   7.9384469351232737E-002  0.81770460201636774        4.9199599927170788E-020  -5.2636627281285513E-020   0.0000000000000000        9.1145351067130800E-002   4.7754952832016528E-002   7.3020193660134500E-002
   8.6342737170355052E-002  0.82642257488960835       -5.3831443721639779E-020  -5.3321900464307246E-020   0.0000000000000000        9.3310316419815589E-002   4.8602969834195313E-002   7.4117552803383349E-002
   9.3289179617197474E-002  0.83445133254565451        4.3336176109566879E-020  -1.3947643761998301E-019   0.0000000000000000        9.4569687007918096E-002   4.9303603716702865E-002   7.5581476870866762E-002
  0.10022381678863372       0.84189098080861580        9.8731910278501503E-020  -9.9065355974317322E-020   0.0000000000000000        9.5063820053453790E-002   4.9964218418838462E-002   7.7000717803048457E-002
  0.10714666874738346       0.84882128514305499        2.6032697366023851E-019  -2.7094025237303565E-020   0.0000000000000000        9.5440305557044539E-002   5.0386344803590548E-002   7.8172094702569736E-002
  0.11405775552207033       0.85530683339379687        8.0137096903462916E-020  -3.9977271368860128E-020   0.0000000000000000        9.5235982410303288E-002   5.0475953175219856E-002   7.9147607201710352E-002
