  0.43874999999958014       0.39750000000007507       0.12500000000000000       0.86409535263406123       -3.5814157241812833E-002   7.2809663122216067E-002
  0.44999999999956936       0.39750000000007507       0.12500000000000000       0.86900849281388093       -2.9542191776643880E-002   5.1041910819386548E-002
  0.46124999999955857       0.39750000000007507       0.12500000000000000       0.87026332206285528       -2.2613392545503729E-002   2.6692152946535062E-002
  0.47249999999954784       0.39750000000007507       0.12500000000000000       0.86733964021310728       -1.4621111678486544E-002   9.3235341003493864E-004
  0.48374999999953705       0.39750000000007507       0.12500000000000000       0.86054364262582195       -5.5324885167413280E-003  -2.5488956459108713E-002
  0.49499999999952626       0.39750000000007507       0.12500000000000000       0.85037140901785069        4.6891562044425201E-003  -5.1017094115623489E-002
  0.50624999999951548       0.39750000000007507       0.12500000000000000       0.83805496250231326        1.5788006252032305E-002  -7.4196450042875922E-002
  0.51749999999950480       0.39750000000007507       0.12500000000000000       0.82514890599246316        2.6758254814083351E-002  -9.4315145584564622E-002
  0.52874999999949401       0.39750000000007507       0.12500000000000000       0.81262487481656032        3.6439724782108635E-002 -0.11030414624872117     
  0.53999999999948323       0.39750000000007507       0.12500000000000000       0.80131021851315465        4.3588220466369433E-002 -0.12150477983072319     
  0.55124999999947244       0.39750000000007507       0.12500000000000000       0.79173357541735057        4.6774258135121725E-002 -0.12817191754360796     
  0.56249999999946165       0.39750000000007507       0.12500000000000000       0.78367620526350412        4.5179190163628279E-002 -0.13029323317563754     
  0.57374999999945098       0.39750000000007507       0.12500000000000000       0.77700719662817042        3.8754318763547915E-002 -0.12811688787509418     
  0.58499999999944019       0.39750000000007507       0.12500000000000000       0.77184895115491114        2.7997742194732323E-002 -0.12252322810185319     
  0.59624999999942940       0.39750000000007507       0.12500000000000000       0.76819616550265013        1.4388231877048654E-002 -0.11389712022743397     
  0.60749999999941862       0.39750000000007507       0.12500000000000000       0.76648852812338764        1.0708872226936408E-004 -0.10267035341983270     
  0.61874999999940783       0.39750000000007507       0.12500000000000000       0.76741662745964390       -1.2653303339298708E-002  -8.9811651845377830E-002
  0.62999999999939704       0.39750000000007507       0.12500000000000000       0.77117672590095854       -2.1672766364440411E-002  -7.5887388248777013E-002
  0.64124999999938637       0.39750000000007507       0.12500000000000000       0.77776915462308005       -2.5153175176513401E-002  -6.1614925693750169E-002
  0.65249999999937558       0.39750000000007507       0.12500000000000000       0.78684155373170872       -2.2343024373958336E-002  -4.8313455576643689E-002
  0.66374999999936479       0.39750000000007507       0.12500000000000000       0.79722228550128627       -1.3270515527271144E-002  -3.6894472734127180E-002
  0.67499999999935401       0.39750000000007507       0.12500000000000000       0.80756843657244615        1.2581691816976985E-003  -2.8185336935008132E-002
  0.68624999999934322       0.39750000000007507       0.12500000000000000       0.81659735647319964        1.9542144444237769E-002  -2.3208617063217581E-002
  0.69749999999933254       0.39750000000007507       0.12500000000000000       0.82287472322269017        3.9661548642552530E-002  -2.2147919338194415E-002
  0.70874999999932176       0.39750000000007507       0.12500000000000000       0.82546562469594031        5.9761696274952897E-002  -2.4683995615883546E-002
  0.71999999999931097       0.39750000000007507       0.12500000000000000       0.82404015244219586        7.8012039295735469E-002  -3.0454889428197313E-002
  0.73124999999930018       0.39750000000007507       0.12500000000000000       0.81844788493107656        9.3138470709259694E-002  -3.8340848482755333E-002
  0.74249999999928940       0.39750000000007507       0.12500000000000000       0.80910539563378303       0.10446818023692138       -4.7036586174004663E-002
