0.009984 0.882477 0.009790 0.869495 0.865396
0.010031 0.892461 0.009837 0.879285 0.875187
0.010079 0.902492 0.009884 0.889122 0.885024
0.010128 0.912572 0.009932 0.899007 0.894908
0.010176 0.922699 0.009979 0.908938 0.904840
0.010225 0.932876 0.010027 0.918917 0.914819
0.010274 0.943100 0.010075 0.928944 0.924846
0.010323 0.953374 0.010123 0.939019 0.934921
0.010372 0.963697 0.010172 0.949142 0.945044
0.010372 0.974069 0.010172 0.959314 0.955216
0.010372 0.984442 0.010172 0.969485 0.965387
0.005186 0.994814 0.010172 0.979657 0.975559
0.005186 1.000000 0.010172 0.989828 0.980644
0.000000 1.005186 0.000000 1.000000 0.985730
