0.008659 0.357339 0.008310 0.345049 0.342934
0.008940 0.365998 0.008580 0.353359 0.351244
0.009231 0.374938 0.008859 0.361939 0.359824
0.009531 0.384170 0.009147 0.370798 0.368683
0.009841 0.393701 0.009444 0.379945 0.377830
0.010161 0.403542 0.009751 0.389390 0.387274
0.010491 0.413703 0.010069 0.399141 0.397026
0.010833 0.424195 0.010396 0.409210 0.407094
0.011185 0.435027 0.010734 0.419606 0.417490
0.011548 0.446212 0.011083 0.430339 0.428224
0.011924 0.457760 0.011443 0.441422 0.439307
0.012312 0.469684 0.011815 0.452866 0.450750
0.012712 0.481996 0.012199 0.464681 0.462565
0.013125 0.494708 0.012596 0.476880 0.474765
0.013552 0.507833 0.013006 0.489476 0.487361
0.013993 0.521385 0.013428 0.502482 0.500367
0.014447 0.535377 0.013865 0.515910 0.513795
0.014917 0.549825 0.014316 0.529775 0.527660
0.015402 0.564742 0.014781 0.544091 0.541976
0.015903 0.580144 0.015262 0.558873 0.556757
0.016420 0.596047 0.015758 0.574135 0.572019
0.016954 0.612467 0.016270 0.589893 0.587777
0.017505 0.629421 0.016799 0.606163 0.604048
0.018074 0.646926 0.017346 0.622963 0.620847
0.018662 0.665001 0.017910 0.640308 0.638193
0.019269 0.683662 0.018492 0.658218 0.656102
0.019895 0.702931 0.019093 0.676710 0.674594
0.020542 0.722826 0.019714 0.695803 0.693688
0.021210 0.743368 0.020355 0.715517 0.713401
0.021899 0.764578 0.021017 0.735872 0.733756
0.022612 0.786478 0.021700 0.756888 0.754773
0.023347 0.809089 0.022406 0.778588 0.776473
0.024106 0.832436 0.023134 0.800994 0.798879
0.024890 0.856542 0.023886 0.824128 0.822013
0.025699 0.881431 0.024663 0.848014 0.845899
0.026534 0.907130 0.025465 0.872677 0.870561
0.026534 0.933664 0.025465 0.898141 0.896026
0.026534 0.960199 0.025465 0.923606 0.921491
0.013267 0.986733 0.025465 0.949071 0.946955
